Sample,2Theta_deg,Intensity,Wavelength_A,Scan_Speed_deg/min
Sample_B,30.128755364806867,31.488885969838854,1.5406,2.0
Sample_B,30.22889842632332,53.75084618760719,1.5406,2.0
Sample_B,30.329041487839774,39.65622328335296,1.5406,2.0
Sample_B,30.429184549356226,40.12234206746583,1.5406,2.0
Sample_B,30.529327610872677,42.259439599054424,1.5406,2.0
Sample_B,30.62947067238913,73.13981312115837,1.5406,2.0
Sample_B,30.72961373390558,37.11142570029612,1.5406,2.0
Sample_B,30.829756795422032,45.71995052456161,1.5406,2.0
Sample_B,30.929899856938484,29.276959791460445,1.5406,2.0
Sample_B,31.03004291845494,65.60867533090001,1.5406,2.0
Sample_B,31.13018597997139,29.734825296102883,1.5406,2.0
Sample_B,31.230329041487842,38.36267166707508,1.5406,2.0
Sample_B,31.330472103004293,58.13544155452705,1.5406,2.0
Sample_B,31.430615164520745,86.94295590297718,1.5406,2.0
Sample_B,31.530758226037197,36.791497704733004,1.5406,2.0
Sample_B,31.630901287553648,10.991114489153631,1.5406,2.0
Sample_B,31.731044349070103,19.090216839390152,1.5406,2.0
Sample_B,31.831187410586555,37.32909093326031,1.5406,2.0
Sample_B,31.931330472103006,28.402152622094295,1.5406,2.0
Sample_B,32.03147353361946,50.98714420420965,1.5406,2.0
Sample_B,32.13161659513591,45.40528875660616,1.5406,2.0
Sample_B,32.23175965665236,14.321974589845766,1.5406,2.0
Sample_B,32.33190271816881,42.3120336135547,1.5406,2.0
Sample_B,32.43204577968527,63.73916712469878,1.5406,2.0
Sample_B,32.532188841201716,52.29374405912619,1.5406,2.0
Sample_B,32.63233190271817,68.86900934855535,1.5406,2.0
Sample_B,32.732474964234626,58.10262497877015,1.5406,2.0
Sample_B,32.832618025751074,61.36917884164666,1.5406,2.0
Sample_B,32.93276108726752,44.1725344270552,1.5406,2.0
Sample_B,33.03290414878398,44.95135138207389,1.5406,2.0
Sample_B,33.13304721030043,6.098427558118701,1.5406,2.0
Sample_B,33.23319027181688,72.15827455145191,1.5406,2.0
Sample_B,33.333333333333336,43.98061826177802,1.5406,2.0
Sample_B,33.43347639484979,49.69096413102387,1.5406,2.0
Sample_B,33.53361945636624,58.60637325610611,1.5406,2.0
Sample_B,33.63376251788269,84.85077349214066,1.5406,2.0
Sample_B,33.73390557939914,50.81936256759557,1.5406,2.0
Sample_B,33.8340486409156,37.69017867008959,1.5406,2.0
Sample_B,33.934191702432045,69.4183143994512,1.5406,2.0
Sample_B,34.0343347639485,72.09326743537889,1.5406,2.0
Sample_B,34.134477825464955,62.719682316621046,1.5406,2.0
Sample_B,34.2346208869814,77.35497791440604,1.5406,2.0
Sample_B,34.33476394849785,42.298564222864584,1.5406,2.0
Sample_B,34.43490701001431,39.93457982282814,1.5406,2.0
Sample_B,34.53505007153076,44.06469182453887,1.5406,2.0
Sample_B,34.63519313304721,72.53115268149003,1.5406,2.0
Sample_B,34.735336194563665,24.41744243844048,1.5406,2.0
Sample_B,34.83547925608012,69.62589167776171,1.5406,2.0
Sample_B,34.93562231759657,94.57328732318066,1.5406,2.0
Sample_B,35.035765379113016,82.27545586616107,1.5406,2.0
Sample_B,35.13590844062947,44.609772034359054,1.5406,2.0
Sample_B,35.236051502145926,37.89753059757179,1.5406,2.0
Sample_B,35.336194563662374,53.32679684347637,1.5406,2.0
Sample_B,35.43633762517883,77.53575521683754,1.5406,2.0
Sample_B,35.536480686695285,66.75458971102552,1.5406,2.0
Sample_B,35.63662374821173,52.788055979660406,1.5406,2.0
Sample_B,35.73676680972818,80.2680415312256,1.5406,2.0
Sample_B,35.836909871244636,41.74597540313704,1.5406,2.0
Sample_B,35.93705293276109,47.73305669644533,1.5406,2.0
Sample_B,36.03719599427754,46.74062968314132,1.5406,2.0
Sample_B,36.137339055793994,38.79755719592278,1.5406,2.0
Sample_B,36.23748211731045,58.527353878536005,1.5406,2.0
Sample_B,36.3376251788269,49.89278885768576,1.5406,2.0
Sample_B,36.437768240343345,57.6337720161064,1.5406,2.0
Sample_B,36.5379113018598,96.6972297685536,1.5406,2.0
Sample_B,36.638054363376256,110.23313061095656,1.5406,2.0
Sample_B,36.738197424892704,120.00738708624647,1.5406,2.0
Sample_B,36.83834048640916,157.5233388561035,1.5406,2.0
Sample_B,36.938483547925614,188.69418733197907,1.5406,2.0
Sample_B,37.03862660944206,254.62380983959125,1.5406,2.0
Sample_B,37.13876967095851,332.2238795678648,1.5406,2.0
Sample_B,37.238912732474965,372.91860383263395,1.5406,2.0
Sample_B,37.33905579399142,516.7450868381833,1.5406,2.0
Sample_B,37.43919885550787,615.4340815655737,1.5406,2.0
Sample_B,37.53934191702432,676.4863159238101,1.5406,2.0
Sample_B,37.63948497854078,727.167765469327,1.5406,2.0
Sample_B,37.73962804005723,756.8814065185439,1.5406,2.0
Sample_B,37.839771101573675,764.1698414265257,1.5406,2.0
Sample_B,37.93991416309013,713.9038425292408,1.5406,2.0
Sample_B,38.040057224606585,690.0320388131196,1.5406,2.0
Sample_B,38.14020028612303,572.5244982450145,1.5406,2.0
Sample_B,38.24034334763949,528.1107400089588,1.5406,2.0
Sample_B,38.34048640915594,425.6199690653038,1.5406,2.0
Sample_B,38.44062947067239,350.1760425831983,1.5406,2.0
Sample_B,38.54077253218884,290.78407850207435,1.5406,2.0
Sample_B,38.640915593705294,219.06138727120182,1.5406,2.0
Sample_B,38.74105865522175,128.24600623582114,1.5406,2.0
Sample_B,38.8412017167382,168.72386446464236,1.5406,2.0
Sample_B,38.94134477825465,107.98315773901649,1.5406,2.0
Sample_B,39.04148783977111,75.15938694576953,1.5406,2.0
Sample_B,39.141630901287556,75.91334743669779,1.5406,2.0
Sample_B,39.241773962804004,61.9212319300522,1.5406,2.0
Sample_B,39.34191702432046,52.12701270557476,1.5406,2.0
Sample_B,39.442060085836914,64.4464631540175,1.5406,2.0
Sample_B,39.54220314735336,38.36666792551222,1.5406,2.0
Sample_B,39.64234620886982,21.242209158310814,1.5406,2.0
Sample_B,39.74248927038627,43.62562045376225,1.5406,2.0
Sample_B,39.84263233190272,33.01640616505638,1.5406,2.0
Sample_B,39.94277539341917,22.73962666080603,1.5406,2.0
Sample_B,40.042918454935624,59.55594046283913,1.5406,2.0
Sample_B,40.14306151645208,53.1413816372331,1.5406,2.0
Sample_B,40.24320457796853,65.09931991611398,1.5406,2.0
Sample_B,40.34334763948498,65.7744511533622,1.5406,2.0
Sample_B,40.44349070100144,63.624686072597875,1.5406,2.0
Sample_B,40.543633762517885,64.43735908373961,1.5406,2.0
Sample_B,40.64377682403433,60.48720948933015,1.5406,2.0
Sample_B,40.74391988555079,91.85411294688315,1.5406,2.0
Sample_B,40.84406294706724,34.02254951154274,1.5406,2.0
Sample_B,40.94420600858369,51.41373813938949,1.5406,2.0
Sample_B,41.04434907010015,56.69911716946422,1.5406,2.0
Sample_B,41.1444921316166,45.38642885995398,1.5406,2.0
Sample_B,41.24463519313305,53.98816803295838,1.5406,2.0
Sample_B,41.3447782546495,55.025795111138756,1.5406,2.0
Sample_B,41.44492131616595,43.60679555699768,1.5406,2.0
Sample_B,41.54506437768241,71.20884658044687,1.5406,2.0
Sample_B,41.645207439198856,39.486341196255616,1.5406,2.0
Sample_B,41.74535050071531,55.680559140596344,1.5406,2.0
Sample_B,41.845493562231766,58.539503456135904,1.5406,2.0
Sample_B,41.945636623748214,47.60819394377024,1.5406,2.0
Sample_B,42.04577968526466,43.408029382540256,1.5406,2.0
Sample_B,42.14592274678112,13.907745740370345,1.5406,2.0
Sample_B,42.24606580829757,7.579258358972112,1.5406,2.0
Sample_B,42.34620886981402,43.85035955949482,1.5406,2.0
Sample_B,42.446351931330476,32.449043006401176,1.5406,2.0
Sample_B,42.546494992846924,29.836621632165247,1.5406,2.0
Sample_B,42.64663805436338,48.84259951000947,1.5406,2.0
Sample_B,42.74678111587983,68.14835913641903,1.5406,2.0
Sample_B,42.84692417739628,45.563079559412564,1.5406,2.0
Sample_B,42.94706723891274,16.084705239795824,1.5406,2.0
Sample_B,43.047210300429185,36.32916806306555,1.5406,2.0
Sample_B,43.14735336194564,86.35133247897119,1.5406,2.0
Sample_B,43.24749642346209,29.821788587847013,1.5406,2.0
Sample_B,43.347639484978544,49.34256444458878,1.5406,2.0
Sample_B,43.44778254649499,34.54448970585513,1.5406,2.0
Sample_B,43.54792560801145,49.00529097706902,1.5406,2.0
Sample_B,43.6480686695279,91.00896214859328,1.5406,2.0
Sample_B,43.74821173104435,63.20947315540984,1.5406,2.0
Sample_B,43.848354792560805,41.08421118222469,1.5406,2.0
Sample_B,43.94849785407725,49.17347424287573,1.5406,2.0
Sample_B,44.04864091559371,77.74939809617177,1.5406,2.0
Sample_B,44.148783977110156,41.50968698158564,1.5406,2.0
Sample_B,44.24892703862661,55.51281713942773,1.5406,2.0
Sample_B,44.34907010014307,70.42575001850628,1.5406,2.0
Sample_B,44.449213161659515,58.6914872772807,1.5406,2.0
Sample_B,44.54935622317597,40.75957861994746,1.5406,2.0
Sample_B,44.64949928469242,58.14744075055197,1.5406,2.0
Sample_B,44.74964234620887,49.22580715426555,1.5406,2.0
Sample_B,44.84978540772532,54.883993940131596,1.5406,2.0
Sample_B,44.949928469241776,63.44790818857963,1.5406,2.0
Sample_B,45.05007153075823,48.961503811250246,1.5406,2.0
Sample_B,45.15021459227468,37.53205001494848,1.5406,2.0
Sample_B,45.250357653791134,65.7812575105375,1.5406,2.0
Sample_B,45.35050071530758,58.98090890355496,1.5406,2.0
Sample_B,45.45064377682404,61.05583829340907,1.5406,2.0
Sample_B,45.550786838340485,49.85026820582186,1.5406,2.0
Sample_B,45.65092989985694,79.956253923173,1.5406,2.0
Sample_B,45.751072961373396,72.0829162477954,1.5406,2.0
Sample_B,45.851216022889844,45.263086029696666,1.5406,2.0
Sample_B,45.9513590844063,43.442748147184716,1.5406,2.0
Sample_B,46.05150214592275,68.03076618823303,1.5406,2.0
Sample_B,46.1516452074392,42.88618747765761,1.5406,2.0
Sample_B,46.25178826895565,66.45049807585525,1.5406,2.0
Sample_B,46.351931330472105,37.19395684621761,1.5406,2.0
Sample_B,46.45207439198856,45.95505529721423,1.5406,2.0
Sample_B,46.55221745350501,46.48407300792912,1.5406,2.0
Sample_B,46.65236051502146,28.464551478687387,1.5406,2.0
Sample_B,46.75250357653791,51.299984506432516,1.5406,2.0
Sample_B,46.85264663805437,73.49959182309468,1.5406,2.0
Sample_B,46.952789699570815,110.22101443454443,1.5406,2.0
Sample_B,47.05293276108727,49.547083410779685,1.5406,2.0
Sample_B,47.153075822603725,62.88227472094084,1.5406,2.0
Sample_B,47.25321888412017,89.57060412083165,1.5406,2.0
Sample_B,47.35336194563663,72.94232172724472,1.5406,2.0
Sample_B,47.453505007153076,140.1216242860521,1.5406,2.0
Sample_B,47.55364806866953,121.20316010282721,1.5406,2.0
Sample_B,47.65379113018598,173.44523800005052,1.5406,2.0
Sample_B,47.753934191702434,251.3493680870958,1.5406,2.0
Sample_B,47.85407725321889,249.89814110322666,1.5406,2.0
Sample_B,47.95422031473534,324.6003783624951,1.5406,2.0
Sample_B,48.05436337625179,387.24680055296164,1.5406,2.0
Sample_B,48.15450643776824,447.44262656662016,1.5406,2.0
Sample_B,48.254649499284696,486.1150862362012,1.5406,2.0
Sample_B,48.354792560801144,514.0153083577628,1.5406,2.0
Sample_B,48.4549356223176,506.385440662132,1.5406,2.0
Sample_B,48.555078683834054,540.7574886505219,1.5406,2.0
Sample_B,48.6552217453505,525.2438985204104,1.5406,2.0
Sample_B,48.75536480686696,491.0686079925874,1.5406,2.0
Sample_B,48.855507868383405,450.86546875782284,1.5406,2.0
Sample_B,48.95565092989986,385.24186026365277,1.5406,2.0
Sample_B,49.05579399141631,295.6828581211894,1.5406,2.0
Sample_B,49.155937052932764,220.72383105904015,1.5406,2.0
Sample_B,49.25608011444922,202.4101546231633,1.5406,2.0
Sample_B,49.35622317596567,160.18134777904172,1.5406,2.0
Sample_B,49.45636623748212,139.1303533439621,1.5406,2.0
Sample_B,49.55650929899857,127.57455718538901,1.5406,2.0
Sample_B,49.656652360515025,78.80937140263225,1.5406,2.0
Sample_B,49.75679542203147,61.66338615806783,1.5406,2.0
Sample_B,49.85693848354793,54.39112227059421,1.5406,2.0
Sample_B,49.95708154506438,77.37620611115649,1.5406,2.0
Sample_B,50.05722460658083,48.213613677763476,1.5406,2.0
Sample_B,50.15736766809729,45.79971464566781,1.5406,2.0
Sample_B,50.257510729613735,35.22750100653953,1.5406,2.0
Sample_B,50.35765379113019,9.715759330887096,1.5406,2.0
Sample_B,50.45779685264664,48.48937965882232,1.5406,2.0
Sample_B,50.55793991416309,73.45966397034736,1.5406,2.0
Sample_B,50.65808297567955,50.586806190214936,1.5406,2.0
Sample_B,50.758226037195996,35.56211273188143,1.5406,2.0
Sample_B,50.85836909871245,49.34120073463537,1.5406,2.0
Sample_B,50.9585121602289,40.518036296397014,1.5406,2.0
Sample_B,51.058655221745354,8.006860518920618,1.5406,2.0
Sample_B,51.1587982832618,15.35814589010684,1.5406,2.0
Sample_B,51.25894134477826,46.339156095282696,1.5406,2.0
Sample_B,51.35908440629471,71.81181560309092,1.5406,2.0
Sample_B,51.45922746781116,67.06406772025419,1.5406,2.0
Sample_B,51.559370529327616,56.672572934654816,1.5406,2.0
Sample_B,51.659513590844064,26.823540906637813,1.5406,2.0
Sample_B,51.75965665236052,26.13361359466832,1.5406,2.0
Sample_B,51.85979971387697,70.58047060135888,1.5406,2.0
Sample_B,51.95994277539342,39.61874575740769,1.5406,2.0
Sample_B,52.06008583690988,40.72709929798181,1.5406,2.0
Sample_B,52.160228898426325,58.212664911141886,1.5406,2.0
Sample_B,52.26037195994278,39.817620562850706,1.5406,2.0
Sample_B,52.36051502145923,47.839073412237745,1.5406,2.0
Sample_B,52.460658082975684,9.382299955618393,1.5406,2.0
Sample_B,52.56080114449213,79.09497477248897,1.5406,2.0
Sample_B,52.66094420600859,28.593145080255887,1.5406,2.0
Sample_B,52.76108726752504,35.97412168902605,1.5406,2.0
Sample_B,52.86123032904149,88.05509192681515,1.5406,2.0
Sample_B,52.961373390557945,63.376938257724554,1.5406,2.0
Sample_B,53.06151645207439,93.18547540255207,1.5406,2.0
Sample_B,53.16165951359085,66.2658930614157,1.5406,2.0
Sample_B,53.261802575107296,44.19786482289322,1.5406,2.0
Sample_B,53.36194563662375,62.29348049048068,1.5406,2.0
Sample_B,53.46208869814021,58.44888639092607,1.5406,2.0
Sample_B,53.562231759656655,70.65802264301406,1.5406,2.0
Sample_B,53.66237482117311,52.40840999812465,1.5406,2.0
Sample_B,53.76251788268956,63.4414752640839,1.5406,2.0
Sample_B,53.86266094420601,37.52381232461335,1.5406,2.0
Sample_B,53.96280400572246,74.57343312040268,1.5406,2.0
Sample_B,54.062947067238916,54.38759691795633,1.5406,2.0
Sample_B,54.16309012875537,44.23797014952663,1.5406,2.0
Sample_B,54.26323319027182,56.75371420183443,1.5406,2.0
Sample_B,54.363376251788274,50.79429000327407,1.5406,2.0
Sample_B,54.46351931330472,94.82643585023854,1.5406,2.0
Sample_B,54.56366237482118,46.691039663451846,1.5406,2.0
Sample_B,54.663805436337626,56.49178493201104,1.5406,2.0
Sample_B,54.76394849785408,11.302557333827828,1.5406,2.0
Sample_B,54.864091559370536,51.84275996527157,1.5406,2.0
Sample_B,54.964234620886984,32.73640989354379,1.5406,2.0
Sample_B,55.06437768240344,37.00089219625353,1.5406,2.0
Sample_B,55.16452074391989,66.42087300500557,1.5406,2.0
Sample_B,55.26466380543634,23.32374217647701,1.5406,2.0
Sample_B,55.36480686695279,75.17531513140179,1.5406,2.0
Sample_B,55.464949928469245,73.84207337190591,1.5406,2.0
Sample_B,55.56509298998569,51.80738949626901,1.5406,2.0
Sample_B,55.66523605150215,68.66870564139907,1.5406,2.0
Sample_B,55.765379113018604,39.31069564380718,1.5406,2.0
Sample_B,55.86552217453505,98.20188528024323,1.5406,2.0
Sample_B,55.96566523605151,38.09525330434421,1.5406,2.0
Sample_B,56.065808297567955,79.08640024006385,1.5406,2.0
Sample_B,56.16595135908441,65.3384589384728,1.5406,2.0
Sample_B,56.26609442060086,68.82524947131957,1.5406,2.0
Sample_B,56.36623748211731,32.882182637143785,1.5406,2.0
Sample_B,56.46638054363377,72.5121188759193,1.5406,2.0
Sample_B,56.566523605150216,58.61824618224312,1.5406,2.0
Sample_B,56.66666666666667,57.227110729424545,1.5406,2.0
Sample_B,56.76680972818312,53.68699046917776,1.5406,2.0
Sample_B,56.866952789699575,53.86425233833717,1.5406,2.0
Sample_B,56.96709585121602,54.42464865512879,1.5406,2.0
Sample_B,57.06723891273248,48.25856592941172,1.5406,2.0
Sample_B,57.16738197424893,53.804886734233804,1.5406,2.0
Sample_B,57.26752503576538,45.774455878405576,1.5406,2.0
Sample_B,57.367668097281836,8.581821823347283,1.5406,2.0
Sample_B,57.467811158798284,53.38122744422931,1.5406,2.0
Sample_B,57.56795422031474,59.84136225317764,1.5406,2.0
Sample_B,57.66809728183119,56.25685219909164,1.5406,2.0
Sample_B,57.76824034334764,27.486286069379542,1.5406,2.0
Sample_B,57.8683834048641,57.41757182977839,1.5406,2.0
Sample_B,57.968526466380546,63.26042133897041,1.5406,2.0
Sample_B,58.068669527897,79.64186042770933,1.5406,2.0
Sample_B,58.16881258941345,43.71867385607898,1.5406,2.0
Sample_B,58.268955650929904,39.660778005835475,1.5406,2.0
Sample_B,58.36909871244635,21.991002452843013,1.5406,2.0
Sample_B,58.46924177396281,30.911680478729636,1.5406,2.0
Sample_B,58.56938483547926,83.32815722203765,1.5406,2.0
Sample_B,58.66952789699571,43.392229021925885,1.5406,2.0
Sample_B,58.769670958512165,25.693799165181318,1.5406,2.0
Sample_B,58.86981402002861,70.58719858473061,1.5406,2.0
Sample_B,58.96995708154507,37.45014037780894,1.5406,2.0
Sample_B,59.07010014306152,20.0413292534523,1.5406,2.0
Sample_B,59.17024320457797,31.714904643600406,1.5406,2.0
Sample_B,59.27038626609443,76.72939848084698,1.5406,2.0
Sample_B,59.370529327610875,40.79924721971398,1.5406,2.0
Sample_B,59.47067238912733,53.67833114762455,1.5406,2.0
Sample_B,59.57081545064378,54.63176384249726,1.5406,2.0
Sample_B,59.67095851216023,74.10788158995534,1.5406,2.0
Sample_B,59.77110157367668,63.42940553328538,1.5406,2.0
Sample_B,59.871244635193136,73.16686894401857,1.5406,2.0
Sample_B,59.97138769670959,20.325464044481436,1.5406,2.0
Sample_B,60.07153075822604,79.83467216567603,1.5406,2.0
Sample_B,60.171673819742495,74.06953987376258,1.5406,2.0
Sample_B,60.27181688125894,74.22463500716393,1.5406,2.0
Sample_B,60.3719599427754,38.926904688235425,1.5406,2.0
Sample_B,60.472103004291846,48.33173523982106,1.5406,2.0
Sample_B,60.5722460658083,52.74318002782009,1.5406,2.0
Sample_B,60.672389127324756,28.80564120690886,1.5406,2.0
Sample_B,60.772532188841204,25.100940774818724,1.5406,2.0
Sample_B,60.87267525035766,8.734612674460031,1.5406,2.0
Sample_B,60.97281831187411,37.14235131064105,1.5406,2.0
Sample_B,61.07296137339056,98.75004546057349,1.5406,2.0
Sample_B,61.17310443490701,14.486656244895649,1.5406,2.0
Sample_B,61.273247496423465,86.36256410725152,1.5406,2.0
Sample_B,61.37339055793992,63.891473201635556,1.5406,2.0
Sample_B,61.47353361945637,11.31726434546102,1.5406,2.0
Sample_B,61.573676680972824,69.42721374973388,1.5406,2.0
Sample_B,61.67381974248927,46.56950508638152,1.5406,2.0
Sample_B,61.77396280400573,24.21186670906197,1.5406,2.0
Sample_B,61.874105865522175,80.15402222268018,1.5406,2.0
Sample_B,61.97424892703863,27.612026121700115,1.5406,2.0
Sample_B,62.074391988555085,35.67411061491139,1.5406,2.0
Sample_B,62.17453505007153,53.00683096437126,1.5406,2.0
Sample_B,62.27467811158799,72.2241578584823,1.5406,2.0
Sample_B,62.374821173104436,85.71819845472433,1.5406,2.0
Sample_B,62.47496423462089,50.17003354550948,1.5406,2.0
Sample_B,62.57510729613734,60.98573978860436,1.5406,2.0
Sample_B,62.675250357653795,42.584276132754006,1.5406,2.0
Sample_B,62.77539341917025,19.457361400729223,1.5406,2.0
Sample_B,62.8755364806867,52.10609116461744,1.5406,2.0
Sample_B,62.97567954220315,44.67262953457545,1.5406,2.0
Sample_B,63.0758226037196,39.100241146418284,1.5406,2.0
Sample_B,63.175965665236056,61.07884867816187,1.5406,2.0
Sample_B,63.276108726752504,35.37742606504686,1.5406,2.0
Sample_B,63.37625178826896,29.98298116445739,1.5406,2.0
Sample_B,63.476394849785414,38.43143513004699,1.5406,2.0
Sample_B,63.57653791130186,10.479217054063682,1.5406,2.0
Sample_B,63.67668097281832,55.263196702415655,1.5406,2.0
Sample_B,63.776824034334766,72.59656187452373,1.5406,2.0
Sample_B,63.87696709585122,35.71698640191836,1.5406,2.0
Sample_B,63.97711015736767,49.9443190922667,1.5406,2.0
Sample_B,64.07725321888412,93.34015975906583,1.5406,2.0
Sample_B,64.17739628040059,54.51982842380123,1.5406,2.0
Sample_B,64.27753934191702,41.324878083020295,1.5406,2.0
Sample_B,64.37768240343348,47.67669345447293,1.5406,2.0
Sample_B,64.47782546494993,66.30503574777185,1.5406,2.0
Sample_B,64.57796852646638,74.39567673988847,1.5406,2.0
Sample_B,64.67811158798284,43.8504731850269,1.5406,2.0
Sample_B,64.77825464949929,28.887383402591155,1.5406,2.0
Sample_B,64.87839771101574,0.0,1.5406,2.0
Sample_B,64.9785407725322,39.711545593384486,1.5406,2.0
Sample_B,65.07868383404865,32.03436169238956,1.5406,2.0
Sample_B,65.1788268955651,22.413091102384893,1.5406,2.0
Sample_B,65.27896995708156,63.65902156103581,1.5406,2.0
Sample_B,65.37911301859799,52.26068669551335,1.5406,2.0
Sample_B,65.47925608011445,50.27650215404132,1.5406,2.0
Sample_B,65.57939914163092,41.22363441551532,1.5406,2.0
Sample_B,65.67954220314735,87.088437749614,1.5406,2.0
Sample_B,65.77968526466381,66.10579027483129,1.5406,2.0
Sample_B,65.87982832618026,28.446163986129594,1.5406,2.0
Sample_B,65.97997138769671,68.94552539880345,1.5406,2.0
Sample_B,66.08011444921317,27.616418717231255,1.5406,2.0
Sample_B,66.18025751072962,43.67984145807806,1.5406,2.0
Sample_B,66.28040057224607,49.73003258020756,1.5406,2.0
Sample_B,66.38054363376253,18.772993387478163,1.5406,2.0
Sample_B,66.48068669527898,26.4817917424582,1.5406,2.0
Sample_B,66.58082975679542,78.46382872774743,1.5406,2.0
Sample_B,66.68097281831189,58.725940780884535,1.5406,2.0
Sample_B,66.78111587982832,72.29354384070865,1.5406,2.0
Sample_B,66.88125894134478,29.551971539435286,1.5406,2.0
Sample_B,66.98140200286124,20.41234642523864,1.5406,2.0
Sample_B,67.08154506437768,32.760166049580235,1.5406,2.0
Sample_B,67.18168812589414,88.71207495891306,1.5406,2.0
Sample_B,67.28183118741059,63.476522428809815,1.5406,2.0
Sample_B,67.38197424892704,81.91532487134833,1.5406,2.0
Sample_B,67.4821173104435,31.325430070212636,1.5406,2.0
Sample_B,67.58226037195995,17.608490910118768,1.5406,2.0
Sample_B,67.6824034334764,45.737698407322014,1.5406,2.0
Sample_B,67.78254649499286,65.21649547791566,1.5406,2.0
Sample_B,67.8826895565093,14.673499394398107,1.5406,2.0
Sample_B,67.98283261802575,23.802345829070113,1.5406,2.0
Sample_B,68.08297567954222,9.76549594950069,1.5406,2.0
Sample_B,68.18311874105865,76.33241786881051,1.5406,2.0
Sample_B,68.28326180257511,47.577710349866365,1.5406,2.0
Sample_B,68.38340486409156,46.23590381291137,1.5406,2.0
Sample_B,68.48354792560801,24.496596420474784,1.5406,2.0
Sample_B,68.58369098712447,59.40862997610191,1.5406,2.0
Sample_B,68.68383404864092,81.76581600205132,1.5406,2.0
Sample_B,68.78397711015737,36.17352801363951,1.5406,2.0
Sample_B,68.88412017167383,48.95569533796634,1.5406,2.0
Sample_B,68.98426323319028,67.11310641861417,1.5406,2.0
Sample_B,69.08440629470672,74.81177371951736,1.5406,2.0
Sample_B,69.18454935622319,60.96473355491027,1.5406,2.0
Sample_B,69.28469241773963,74.03795303625667,1.5406,2.0
Sample_B,69.38483547925608,62.58703910068188,1.5406,2.0
Sample_B,69.48497854077254,65.00277453331518,1.5406,2.0
Sample_B,69.58512160228898,38.5171358170021,1.5406,2.0
Sample_B,69.68526466380544,91.32180284061795,1.5406,2.0
Sample_B,69.78540772532189,74.71176907112586,1.5406,2.0
Sample_B,69.88555078683834,47.61297935674018,1.5406,2.0
Sample_B,69.9856938483548,46.66007106165108,1.5406,2.0
Sample_B,70.08583690987125,8.235266749876892,1.5406,2.0
Sample_B,70.1859799713877,77.40358494223813,1.5406,2.0
Sample_B,70.28612303290416,73.77380800641264,1.5406,2.0
Sample_B,70.3862660944206,19.136572972695838,1.5406,2.0
Sample_B,70.48640915593705,14.28653504410886,1.5406,2.0
Sample_B,70.58655221745352,59.35209225158789,1.5406,2.0
Sample_B,70.68669527896996,69.24023058020538,1.5406,2.0
Sample_B,70.78683834048641,43.35397419856319,1.5406,2.0
Sample_B,70.88698140200287,35.70952429121206,1.5406,2.0
Sample_B,70.98712446351931,66.84920773708865,1.5406,2.0
Sample_B,71.08726752503577,35.79262606332149,1.5406,2.0
Sample_B,71.18741058655222,54.43691564314203,1.5406,2.0
Sample_B,71.28755364806867,64.58273108835273,1.5406,2.0
Sample_B,71.38769670958513,45.10885563602524,1.5406,2.0
Sample_B,71.48783977110158,31.8361532081525,1.5406,2.0
Sample_B,71.58798283261802,49.06609338961215,1.5406,2.0
Sample_B,71.68812589413449,53.79323380482186,1.5406,2.0
Sample_B,71.78826895565093,46.162192709568835,1.5406,2.0
Sample_B,71.88841201716738,94.69562159077131,1.5406,2.0
Sample_B,71.98855507868385,84.1773673535062,1.5406,2.0
Sample_B,72.0886981402003,40.82421515312574,1.5406,2.0
Sample_B,72.18884120171674,51.7946961045506,1.5406,2.0
Sample_B,72.2889842632332,40.227017628655425,1.5406,2.0
Sample_B,72.38912732474964,14.255590689393344,1.5406,2.0
Sample_B,72.4892703862661,49.357958682406476,1.5406,2.0
Sample_B,72.58941344778255,35.42859117531239,1.5406,2.0
Sample_B,72.689556509299,42.46643567440789,1.5406,2.0
Sample_B,72.78969957081546,56.049558661631494,1.5406,2.0
Sample_B,72.8898426323319,79.5181257382222,1.5406,2.0
Sample_B,72.98998569384835,62.09986344148261,1.5406,2.0
Sample_B,73.09012875536482,42.35437737884463,1.5406,2.0
Sample_B,73.19027181688126,75.53519005797781,1.5406,2.0
Sample_B,73.29041487839771,55.22125278468722,1.5406,2.0
Sample_B,73.39055793991417,23.806798709027706,1.5406,2.0
Sample_B,73.49070100143062,25.70293937224628,1.5406,2.0
Sample_B,73.59084406294707,30.520571270550636,1.5406,2.0
Sample_B,73.69098712446353,30.003079971122347,1.5406,2.0
Sample_B,73.79113018597997,54.15442862737359,1.5406,2.0
Sample_B,73.89127324749643,37.03988430548852,1.5406,2.0
Sample_B,73.99141630901288,58.38709701632273,1.5406,2.0
Sample_B,74.09155937052932,51.02844339847354,1.5406,2.0
Sample_B,74.19170243204579,22.94563041972378,1.5406,2.0
Sample_B,74.29184549356223,80.30115278717534,1.5406,2.0
Sample_B,74.39198855507868,79.00584467604662,1.5406,2.0
Sample_B,74.49213161659515,54.47181944749587,1.5406,2.0
Sample_B,74.5922746781116,24.712880607458303,1.5406,2.0
Sample_B,74.69241773962804,62.761601328237816,1.5406,2.0
Sample_B,74.79256080114449,50.67304883405574,1.5406,2.0
Sample_B,74.89270386266095,30.64835237038062,1.5406,2.0
Sample_B,74.9928469241774,43.767576092864545,1.5406,2.0
Sample_B,75.09298998569385,32.94567189580739,1.5406,2.0
